imu,t,o,r,p,y,temp,press,alt
IMU3,25.8,1,-102.69,-3.26,-119.81,28.0,103545.0,183.2
IMU1,25.81,1,-89.47,-16.73,-0.32,27.1,103318.0,164.62
IMU2,25.81,1,53.37,3.61,110.89,25.9,103478.0,177.72
IMU3,25.81,1,-102.81,-3.1,-119.85,28.0,103553.0,183.86
IMU1,25.82,1,-94.2,-16.36,-2.3,27.1,103318.0,164.62
IMU2,25.82,1,53.19,3.81,110.93,25.9,103478.0,177.72
IMU3,25.82,1,-102.93,-2.95,-119.89,28.0,103553.0,183.86
IMU1,25.83,1,-99.41,-16.59,-3.46,27.1,103318.0,164.62
IMU2,25.83,1,53.02,4.0,110.97,25.9,103478.0,177.72
IMU3,25.83,1,-103.05,-2.8,-119.92,28.0,103553.0,183.86
IMU1,25.84,1,-104.67,-17.08,-4.26,27.1,103318.0,164.62
IMU2,25.84,1,52.84,4.19,111.0,25.9,103478.0,177.72
IMU3,25.84,1,-103.17,-2.66,-119.97,28.0,103553.0,183.86
IMU1,25.85,1,-109.75,-17.81,-4.82,27.1,103318.0,164.62
IMU2,25.85,1,52.67,4.38,111.04,25.9,103478.0,177.72
IMU3,25.85,1,-103.29,-2.52,-120.01,28.0,103553.0,183.86
IMU1,25.86,1,-113.71,-18.42,-4.46,27.1,103318.0,164.62
IMU2,25.86,1,52.5,4.56,111.07,25.9,103478.0,177.72
IMU3,25.86,1,-103.4,-2.38,-120.05,28.0,103553.0,183.86
IMU1,25.87,1,-116.39,-18.97,-3.81,27.1,103318.0,164.62
IMU2,25.87,1,52.33,4.73,111.1,25.9,103478.0,177.72
IMU3,25.87,1,-103.51,-2.24,-120.09,28.0,103553.0,183.86
IMU1,25.88,1,-117.88,-19.36,-2.95,27.1,103318.0,164.62
IMU2,25.88,1,52.16,4.9,111.13,25.9,103478.0,177.72
IMU3,25.88,1,-103.62,-2.11,-120.14,28.0,103553.0,183.86
IMU1,25.89,1,-118.56,-19.69,-2.14,27.1,103318.0,164.62
IMU2,25.89,1,52.0,5.07,111.16,25.9,103478.0,177.72
IMU3,25.89,1,-103.73,-1.98,-120.18,28.0,103553.0,183.86
IMU1,25.9,1,-117.57,-19.81,-1.26,27.1,103318.0,164.62
IMU2,25.9,1,51.83,5.23,111.18,25.9,103478.0,177.72
IMU3,25.9,1,-103.84,-1.85,-120.23,28.0,103553.0,183.86
IMU1,25.91,1,-114.8,-20.06,-0.01,27.4,103315.0,164.38
IMU2,25.91,1,51.67,5.39,111.2,25.9,103479.0,177.81
IMU3,25.91,1,-103.94,-1.73,-120.28,27.9,103553.0,183.86
IMU1,25.92,1,-109.0,-20.67,1.14,27.4,103315.0,164.38
IMU2,25.92,1,51.51,5.55,111.23,25.9,103479.0,177.81
IMU3,25.92,1,-104.05,-1.6,-120.32,27.9,103553.0,183.86
IMU1,25.93,1,-103.01,-21.26,1.88,27.4,103315.0,164.38
IMU2,25.93,1,51.36,5.7,111.25,25.9,103479.0,177.81
IMU3,25.93,1,-104.15,-1.48,-120.36,27.9,103553.0,183.86
IMU1,25.94,1,-96.96,-21.9,2.07,27.4,103315.0,164.38
IMU2,25.94,1,51.2,5.85,111.27,25.9,103479.0,177.81
IMU3,25.94,1,-104.25,-1.36,-120.4,27.9,103553.0,183.86
IMU1,25.95,1,-92.03,-22.45,3.3,27.4,103315.0,164.38
IMU2,25.95,1,51.05,6.0,111.28,25.9,103479.0,177.81
IMU3,25.95,1,-104.35,-1.25,-120.45,27.9,103553.0,183.86
IMU1,25.96,1,-88.29,-23.1,3.5,27.4,103315.0,164.38
IMU2,25.96,1,50.9,6.14,111.3,25.9,103479.0,177.81
IMU3,25.96,1,-104.45,-1.13,-120.49,27.9,103553.0,183.86
IMU1,25.97,1,-85.89,-23.77,3.32,27.4,103315.0,164.38
IMU2,25.97,1,50.75,6.28,111.32,25.9,103479.0,177.81
IMU3,25.97,1,-104.54,-1.02,-120.54,27.9,103553.0,183.86
IMU1,25.98,1,-84.46,-24.59,3.54,27.4,103315.0,164.38
IMU2,25.98,1,50.59,6.42,111.33,25.9,103479.0,177.81
IMU3,25.98,1,-104.64,-0.91,-120.58,27.9,103553.0,183.86
IMU1,25.99,1,-83.72,-25.28,3.53,27.4,103315.0,164.38
IMU2,25.99,1,50.45,6.55,111.34,25.9,103479.0,177.81
IMU3,25.99,1,-104.74,-0.8,-120.63,27.9,103553.0,183.86
IMU1,26.0,1,-83.05,-25.43,2.72,27.4,103315.0,164.38
IMU2,26.0,1,50.3,6.68,111.36,25.9,103479.0,177.81
IMU3,26.0,1,-104.83,-0.7,-120.68,27.9,103553.0,183.86
IMU1,26.01,1,-84.37,-24.05,-0.14,27.8,103319.0,164.7
IMU2,26.01,1,50.16,6.81,111.37,25.9,103476.0,177.56
IMU3,26.01,1,-104.92,-0.6,-120.72,27.9,103555.0,184.02
IMU1,26.021,1,-86.71,-23.08,-0.44,27.8,103319.0,164.7
IMU2,26.021,1,50.02,6.93,111.38,25.9,103476.0,177.56
IMU3,26.021,1,-105.01,-0.5,-120.76,27.9,103555.0,184.02
IMU1,26.031,1,-87.11,-22.62,-0.76,27.8,103319.0,164.7
IMU2,26.031,1,49.88,7.05,111.39,25.9,103476.0,177.56
IMU3,26.031,1,-105.1,-0.4,-120.8,27.9,103555.0,184.02
IMU1,26.041,1,-87.13,-22.23,-1.12,27.8,103319.0,164.7
IMU2,26.041,1,49.74,7.17,111.4,25.9,103476.0,177.56
IMU3,26.041,1,-105.19,-0.3,-120.85,27.9,103555.0,184.02
IMU1,26.051,1,-87.27,-21.91,-1.26,27.8,103319.0,164.7
IMU2,26.051,1,49.6,7.29,111.41,25.9,103476.0,177.56
IMU3,26.051,1,-105.27,-0.21,-120.89,27.9,103555.0,184.02
IMU1,26.061,1,-87.24,-21.58,-1.46,27.8,103319.0,164.7
IMU2,26.061,1,49.47,7.4,111.41,25.9,103476.0,177.56
IMU3,26.061,1,-105.35,-0.12,-120.93,27.9,103555.0,184.02
IMU1,26.071,1,-87.21,-21.29,-1.57,27.8,103319.0,164.7
IMU2,26.071,1,49.34,7.51,111.42,25.9,103476.0,177.56
IMU3,26.071,1,-105.43,-0.03,-120.97,27.9,103555.0,184.02
IMU1,26.081,1,-87.27,-20.98,-1.66,27.8,103319.0,164.7
IMU2,26.081,1,49.21,7.62,111.43,25.9,103476.0,177.56
IMU3,26.081,1,-105.51,0.06,-121.01,27.9,103555.0,184.02
IMU1,26.091,1,-87.25,-20.68,-1.76,27.8,103319.0,164.7
IMU2,26.091,1,49.08,7.72,111.43,25.9,103476.0,177.56
IMU3,26.091,1,-105.59,0.15,-121.05,27.9,103555.0,184.02
IMU1,26.101,1,-87.21,-20.4,-1.83,27.8,103319.0,164.7
IMU2,26.101,1,48.95,7.83,111.44,25.9,103476.0,177.56
IMU3,26.101,1,-105.67,0.23,-121.1,27.9,103555.0,184.02
IMU1,26.111,1,-87.21,-20.1,-1.89,27.9,103319.0,164.7
IMU2,26.111,1,48.82,7.93,111.44,25.9,103477.0,177.64
IMU3,26.111,1,-105.75,0.31,-121.14,27.9,103556.0,184.11
IMU1,26.121,1,-87.18,-19.83,-1.93,27.9,103319.0,164.7
IMU2,26.121,1,48.69,8.03,111.44,25.9,103477.0,177.64
IMU3,26.121,1,-105.82,0.4,-121.18,27.9,103556.0,184.11
IMU1,26.131,1,-87.15,-19.55,-1.97,27.9,103319.0,164.7
IMU2,26.131,1,48.57,8.13,111.45,25.9,103477.0,177.64
IMU3,26.131,1,-105.89,0.47,-121.22,27.9,103556.0,184.11
IMU1,26.141,1,-87.12,-19.28,-2.0,27.9,103319.0,164.7
IMU2,26.141,1,48.44,8.22,111.45,25.9,103477.0,177.64
IMU3,26.141,1,-105.97,0.55,-121.26,27.9,103556.0,184.11
IMU1,26.151,1,-87.09,-19.02,-2.02,27.9,103319.0,164.7
IMU2,26.151,1,48.32,8.32,111.45,25.9,103477.0,177.64
IMU3,26.151,1,-106.03,0.62,-121.31,27.9,103556.0,184.11
IMU1,26.161,1,-87.06,-18.75,-2.04,27.9,103319.0,164.7
IMU2,26.161,1,48.21,8.41,111.45,25.9,103477.0,177.64
IMU3,26.161,1,-106.1,0.69,-121.35,27.9,103556.0,184.11
IMU1,26.171,1,-87.03,-18.49,-2.05,27.9,103319.0,164.7
IMU2,26.171,1,48.09,8.49,111.45,25.9,103477.0,177.64
IMU3,26.171,1,-106.17,0.76,-121.4,27.9,103556.0,184.11
IMU1,26.181,1,-87.0,-18.24,-2.06,27.9,103319.0,164.7
IMU2,26.181,1,47.97,8.58,111.45,25.9,103477.0,177.64
IMU3,26.181,1,-106.23,0.83,-121.45,27.9,103556.0,184.11
IMU1,26.191,1,-86.97,-17.99,-2.07,27.9,103319.0,164.7
IMU2,26.191,1,47.86,8.66,111.45,25.9,103477.0,177.64
IMU3,26.191,1,-106.3,0.89,-121.5,27.9,103556.0,184.11
IMU1,26.201,1,-86.95,-17.74,-2.07,27.9,103319.0,164.7
IMU2,26.201,1,47.75,8.75,111.45,25.9,103477.0,177.64
IMU3,26.201,1,-106.36,0.95,-121.55,27.9,103556.0,184.11
IMU1,26.211,1,-86.92,-17.49,-2.07,27.7,103328.0,165.44
IMU2,26.211,1,47.64,8.83,111.45,25.9,103480.0,177.89
IMU3,26.211,1,-106.42,1.01,-121.62,27.9,103556.0,184.11
IMU1,26.221,1,-86.9,-17.25,-2.07,27.7,103328.0,165.44
IMU2,26.221,1,47.53,8.9,111.45,25.9,103480.0,177.89
IMU3,26.221,1,-106.47,1.06,-121.68,27.9,103556.0,184.11
IMU1,26.231,1,-86.87,-17.01,-2.06,27.7,103328.0,165.44
IMU2,26.231,1,47.42,8.98,111.44,25.9,103480.0,177.89
IMU3,26.231,1,-106.53,1.12,-121.75,27.9,103556.0,184.11
IMU1,26.241,1,-86.85,-16.77,-2.06,27.7,103328.0,165.44
IMU2,26.241,1,47.31,9.06,111.44,25.9,103480.0,177.89
IMU3,26.241,1,-106.58,1.17,-121.81,27.9,103556.0,184.11
IMU1,26.251,1,-86.83,-16.54,-2.05,27.7,103328.0,165.44
IMU2,26.251,1,47.21,9.13,111.44,25.9,103480.0,177.89
IMU3,26.251,1,-106.64,1.22,-121.87,27.9,103556.0,184.11
IMU1,26.261,1,-86.81,-16.31,-2.04,27.7,103328.0,165.44
IMU2,26.261,1,47.1,9.2,111.44,25.9,103480.0,177.89
IMU3,26.261,1,-106.69,1.27,-121.93,27.9,103556.0,184.11
IMU1,26.271,1,-86.78,-16.09,-2.03,27.7,103328.0,165.44
IMU2,26.271,1,47.0,9.27,111.43,25.9,103480.0,177.89
IMU3,26.271,1,-106.75,1.32,-122.0,27.9,103556.0,184.11
IMU1,26.281,1,-86.76,-15.86,-2.02,27.7,103328.0,165.44
IMU2,26.281,1,46.9,9.34,111.43,25.9,103480.0,177.89
IMU3,26.281,1,-106.8,1.37,-122.06,27.9,103556.0,184.11
IMU1,26.291,1,-86.73,-15.64,-2.0,27.7,103328.0,165.44
IMU2,26.291,1,46.8,9.4,111.42,25.9,103480.0,177.89
IMU3,26.291,1,-106.85,1.42,-122.12,27.9,103556.0,184.11
IMU1,26.301,1,-86.7,-15.43,-1.99,27.7,103328.0,165.44
IMU2,26.301,1,46.71,9.47,111.42,25.9,103480.0,177.89
IMU3,26.301,1,-106.9,1.46,-122.17,27.9,103556.0,184.11
IMU1,26.311,1,-86.67,-15.22,-1.98,27.5,103317.0,164.54
IMU2,26.311,1,46.61,9.53,111.41,25.9,103483.0,178.13
IMU3,26.311,1,-106.95,1.51,-122.23,27.9,103552.0,183.78
IMU1,26.321,1,-86.65,-15.01,-1.96,27.5,103317.0,164.54
IMU2,26.321,1,46.52,9.59,111.41,25.9,103483.0,178.13
IMU3,26.321,1,-107.0,1.56,-122.28,27.9,103552.0,183.78
IMU1,26.331,1,-86.62,-14.8,-1.94,27.5,103317.0,164.54
IMU2,26.331,1,46.43,9.65,111.4,25.9,103483.0,178.13
IMU3,26.331,1,-107.05,1.6,-122.33,27.9,103552.0,183.78
IMU1,26.341,1,-86.59,-14.6,-1.92,27.5,103317.0,164.54
IMU2,26.341,1,46.33,9.71,111.4,25.9,103483.0,178.13
IMU3,26.341,1,-107.1,1.65,-122.37,27.9,103552.0,183.78
IMU1,26.351,1,-86.57,-14.4,-1.91,27.5,103317.0,164.54
IMU2,26.351,1,46.25,9.77,111.39,25.9,103483.0,178.13
IMU3,26.351,1,-107.14,1.69,-122.42,27.9,103552.0,183.78
IMU1,26.361,1,-86.54,-14.2,-1.89,27.5,103317.0,164.54
IMU2,26.361,1,46.16,9.82,111.39,25.9,103483.0,178.13
IMU3,26.361,1,-107.19,1.74,-122.47,27.9,103552.0,183.78
IMU1,26.371,1,-86.52,-14.01,-1.87,27.5,103317.0,164.54
IMU2,26.371,1,46.07,9.88,111.38,25.9,103483.0,178.13
IMU3,26.371,1,-107.23,1.78,-122.51,27.9,103552.0,183.78
IMU1,26.381,1,-86.49,-13.81,-1.85,27.5,103317.0,164.54
IMU2,26.381,1,45.99,9.93,111.38,25.9,103483.0,178.13
IMU3,26.381,1,-107.27,1.82,-122.56,27.9,103552.0,183.78
IMU1,26.391,1,-86.46,-13.63,-1.83,27.5,103317.0,164.54
IMU2,26.391,1,45.9,9.98,111.37,25.9,103483.0,178.13
IMU3,26.391,1,-107.32,1.86,-122.6,27.9,103552.0,183.78
IMU1,26.401,1,-86.44,-13.44,-1.82,27.5,103317.0,164.54
IMU2,26.401,1,45.82,10.03,111.37,25.9,103483.0,178.13
IMU3,26.401,1,-107.36,1.89,-122.65,27.9,103552.0,183.78
IMU1,26.411,1,-86.42,-13.25,-1.8,27.4,103318.0,164.62
IMU2,26.411,1,45.73,10.08,111.36,25.9,103478.0,177.72
IMU3,26.411,1,-107.39,1.93,-122.69,27.9,103555.0,184.02
IMU1,26.421,1,-86.4,-13.07,-1.78,27.4,103318.0,164.62
IMU2,26.421,1,45.65,10.13,111.35,25.9,103478.0,177.72
IMU3,26.421,1,-107.43,1.97,-122.73,27.9,103555.0,184.02
IMU1,26.431,1,-86.38,-12.89,-1.76,27.4,103318.0,164.62
IMU2,26.431,1,45.57,10.18,111.34,25.9,103478.0,177.72
IMU3,26.431,1,-107.47,2.0,-122.77,27.9,103555.0,184.02
IMU1,26.441,1,-86.35,-12.72,-1.74,27.4,103318.0,164.62
IMU2,26.441,1,45.49,10.22,111.34,25.9,103478.0,177.72
IMU3,26.441,1,-107.51,2.03,-122.82,27.9,103555.0,184.02
IMU1,26.451,1,-86.33,-12.54,-1.73,27.4,103318.0,164.62
IMU2,26.451,1,45.42,10.26,111.33,25.9,103478.0,177.72
IMU3,26.451,1,-107.54,2.07,-122.86,27.9,103555.0,184.02
IMU1,26.461,1,-86.31,-12.37,-1.71,27.4,103318.0,164.62
IMU2,26.461,1,45.34,10.31,111.32,25.9,103478.0,177.72
IMU3,26.461,1,-107.57,2.1,-122.9,27.9,103555.0,184.02
IMU1,26.471,1,-86.29,-12.2,-1.69,27.4,103318.0,164.62
IMU2,26.471,1,45.27,10.35,111.32,25.9,103478.0,177.72
IMU3,26.471,1,-107.6,2.13,-122.94,27.9,103555.0,184.02
IMU1,26.481,1,-86.28,-12.03,-1.67,27.4,103318.0,164.62
IMU2,26.481,1,45.19,10.39,111.31,25.9,103478.0,177.72
IMU3,26.481,1,-107.63,2.16,-122.98,27.9,103555.0,184.02
IMU1,26.491,1,-86.26,-11.87,-1.65,27.4,103318.0,164.62
IMU2,26.491,1,45.12,10.43,111.3,25.9,103478.0,177.72
IMU3,26.491,1,-107.67,2.19,-123.02,27.9,103555.0,184.02
IMU1,26.501,1,-86.24,-11.71,-1.64,27.4,103318.0,164.62
IMU2,26.501,1,45.05,10.47,111.29,25.9,103478.0,177.72
IMU3,26.501,1,-107.69,2.21,-123.06,27.9,103555.0,184.02
IMU1,26.511,1,-86.22,-11.55,-1.62,27.3,103318.0,164.62
IMU2,26.511,1,44.98,10.51,111.29,25.9,103477.0,177.64
IMU3,26.511,1,-107.72,2.24,-123.1,27.8,103557.0,184.19
IMU1,26.521,1,-86.21,-11.39,-1.6,27.3,103318.0,164.62
IMU2,26.521,1,44.92,10.55,111.28,25.9,103477.0,177.64
IMU3,26.521,1,-107.75,2.26,-123.14,27.8,103557.0,184.19
IMU1,26.531,1,-86.19,-11.23,-1.58,27.3,103318.0,164.62
IMU2,26.531,1,44.85,10.59,111.27,25.9,103477.0,177.64
IMU3,26.531,1,-107.78,2.29,-123.18,27.8,103557.0,184.19
IMU1,26.541,1,-86.17,-11.08,-1.57,27.3,103318.0,164.62
IMU2,26.541,1,44.78,10.62,111.26,25.9,103477.0,177.64
IMU3,26.541,1,-107.81,2.31,-123.21,27.8,103557.0,184.19
IMU1,26.551,1,-86.15,-10.93,-1.55,27.3,103318.0,164.62
IMU2,26.551,1,44.71,10.66,111.25,25.9,103477.0,177.64
IMU3,26.551,1,-107.83,2.33,-123.25,27.8,103557.0,184.19
IMU1,26.561,1,-86.14,-10.78,-1.53,27.3,103318.0,164.62
IMU2,26.561,1,44.65,10.69,111.24,25.9,103477.0,177.64
IMU3,26.561,1,-107.85,2.36,-123.29,27.8,103557.0,184.19
IMU1,26.571,1,-86.13,-10.63,-1.51,27.3,103318.0,164.62
IMU2,26.571,1,44.59,10.72,111.24,25.9,103477.0,177.64
IMU3,26.571,1,-107.88,2.38,-123.33,27.8,103557.0,184.19
IMU1,26.581,1,-86.11,-10.48,-1.5,27.3,103318.0,164.62
IMU2,26.581,1,44.53,10.76,111.23,25.9,103477.0,177.64
IMU3,26.581,1,-107.9,2.4,-123.36,27.8,103557.0,184.19
IMU1,26.591,1,-86.1,-10.34,-1.48,27.3,103318.0,164.62
IMU2,26.591,1,44.46,10.79,111.22,25.9,103477.0,177.64
IMU3,26.591,1,-107.92,2.42,-123.4,27.8,103557.0,184.19
IMU1,26.601,1,-86.09,-10.2,-1.47,27.3,103318.0,164.62
IMU2,26.601,1,44.4,10.82,111.21,25.9,103477.0,177.64
IMU3,26.601,1,-107.94,2.44,-123.44,27.8,103557.0,184.19
IMU1,26.611,1,-86.07,-10.06,-1.45,27.3,103320.0,164.78
IMU2,26.611,1,44.34,10.85,111.2,25.9,103485.0,178.3
IMU3,26.611,1,-107.96,2.46,-123.47,27.8,103550.0,183.62
IMU1,26.621,1,-86.06,-9.92,-1.43,27.3,103320.0,164.78
IMU2,26.621,1,44.29,10.88,111.2,25.9,103485.0,178.3
IMU3,26.621,1,-107.98,2.48,-123.5,27.8,103550.0,183.62
IMU1,26.631,1,-86.05,-9.79,-1.42,27.3,103320.0,164.78
IMU2,26.631,1,44.23,10.91,111.19,25.9,103485.0,178.3
IMU3,26.631,1,-108.0,2.5,-123.53,27.8,103550.0,183.62
IMU1,26.641,1,-86.04,-9.66,-1.4,27.3,103320.0,164.78
IMU2,26.641,1,44.18,10.93,111.18,25.9,103485.0,178.3
IMU3,26.641,1,-108.02,2.51,-123.56,27.8,103550.0,183.62
IMU1,26.651,1,-86.03,-9.53,-1.39,27.3,103320.0,164.78
IMU2,26.651,1,44.12,10.96,111.17,25.9,103485.0,178.3
IMU3,26.651,1,-108.04,2.53,-123.59,27.8,103550.0,183.62
IMU1,26.661,1,-86.02,-9.4,-1.37,27.3,103320.0,164.78
IMU2,26.661,1,44.07,10.98,111.17,25.9,103485.0,178.3
IMU3,26.661,1,-108.06,2.55,-123.62,27.8,103550.0,183.62
IMU1,26.671,1,-86.01,-9.27,-1.36,27.3,103320.0,164.78
IMU2,26.671,1,44.02,11.01,111.16,25.9,103485.0,178.3
IMU3,26.671,1,-108.07,2.56,-123.65,27.8,103550.0,183.62
IMU1,26.681,1,-86.0,-9.14,-1.34,27.3,103320.0,164.78
IMU2,26.681,1,43.96,11.03,111.15,25.9,103485.0,178.3
IMU3,26.681,1,-108.09,2.58,-123.68,27.8,103550.0,183.62
IMU1,26.691,1,-85.99,-9.02,-1.33,27.3,103320.0,164.78
IMU2,26.691,1,43.92,11.06,111.14,25.9,103485.0,178.3
IMU3,26.691,1,-108.1,2.59,-123.71,27.8,103550.0,183.62
IMU1,26.701,1,-85.98,-8.9,-1.31,27.3,103320.0,164.78
IMU2,26.701,1,43.86,11.08,111.13,25.9,103485.0,178.3
IMU3,26.701,1,-108.12,2.6,-123.74,27.8,103550.0,183.62
IMU1,26.711,1,-85.97,-8.78,-1.3,27.3,103315.0,164.38
IMU2,26.711,1,43.82,11.1,111.12,25.9,103482.0,178.05
IMU3,26.711,1,-108.13,2.62,-123.77,27.8,103557.0,184.19
IMU1,26.721,1,-85.97,-8.66,-1.28,27.3,103315.0,164.38
IMU2,26.721,1,43.77,11.12,111.12,25.9,103482.0,178.05
IMU3,26.721,1,-108.15,2.63,-123.79,27.8,103557.0,184.19
IMU1,26.731,1,-85.96,-8.54,-1.27,27.3,103315.0,164.38
IMU2,26.731,1,43.72,11.14,111.11,25.9,103482.0,178.05
IMU3,26.731,1,-108.16,2.64,-123.82,27.8,103557.0,184.19
IMU1,26.741,1,-85.95,-8.43,-1.25,27.3,103315.0,164.38
IMU2,26.741,1,43.68,11.16,111.1,25.9,103482.0,178.05
IMU3,26.741,1,-108.17,2.65,-123.84,27.8,103557.0,184.19
IMU1,26.751,1,-85.94,-8.31,-1.24,27.3,103315.0,164.38
IMU2,26.751,1,43.63,11.18,111.09,25.9,103482.0,178.05
IMU3,26.751,1,-108.18,2.66,-123.86,27.8,103557.0,184.19
IMU1,26.761,1,-85.93,-8.2,-1.23,27.3,103315.0,164.38
IMU2,26.761,1,43.59,11.2,111.08,25.9,103482.0,178.05
IMU3,26.761,1,-108.19,2.67,-123.89,27.8,103557.0,184.19
IMU1,26.771,1,-85.93,-8.09,-1.21,27.3,103315.0,164.38
IMU2,26.771,1,43.54,11.22,111.07,25.9,103482.0,178.05
IMU3,26.771,1,-108.21,2.68,-123.91,27.8,103557.0,184.19
IMU1,26.781,1,-85.92,-7.98,-1.2,27.3,103315.0,164.38
IMU2,26.781,1,43.5,11.24,111.07,25.9,103482.0,178.05
IMU3,26.781,1,-108.22,2.69,-123.93,27.8,103557.0,184.19
IMU1,26.791,1,-85.91,-7.88,-1.19,27.3,103315.0,164.38
IMU2,26.791,1,43.46,11.26,111.06,25.9,103482.0,178.05
IMU3,26.791,1,-108.23,2.7,-123.95,27.8,103557.0,184.19
IMU1,26.801,1,-85.91,-7.77,-1.17,27.3,103315.0,164.38
IMU2,26.801,1,43.42,11.28,111.05,25.9,103482.0,178.05
IMU3,26.801,1,-108.24,2.71,-123.97,27.8,103557.0,184.19
IMU1,26.811,1,-85.9,-7.67,-1.16,27.3,103326.0,165.27
IMU2,26.811,1,43.38,11.29,111.04,25.9,103483.0,178.13
IMU3,26.811,1,-108.24,2.72,-123.99,27.8,103556.0,184.11
IMU1,26.821,1,-85.9,-7.56,-1.15,27.3,103326.0,165.27
IMU2,26.821,1,43.34,11.31,111.03,25.9,103483.0,178.13
IMU3,26.821,1,-108.25,2.72,-124.01,27.8,103556.0,184.11
IMU1,26.831,1,-85.89,-7.47,-1.13,27.3,103326.0,165.27
IMU2,26.831,1,43.3,11.33,111.02,25.9,103483.0,178.13
IMU3,26.831,1,-108.26,2.73,-124.03,27.8,103556.0,184.11
IMU1,26.841,1,-85.89,-7.37,-1.12,27.3,103326.0,165.27
IMU2,26.841,1,43.26,11.34,111.02,25.9,103483.0,178.13
IMU3,26.841,1,-108.26,2.74,-124.05,27.8,103556.0,184.11
IMU1,26.851,1,-85.89,-7.27,-1.11,27.3,103326.0,165.27
IMU2,26.851,1,43.22,11.35,111.01,25.9,103483.0,178.13
IMU3,26.851,1,-108.27,2.74,-124.07,27.8,103556.0,184.11
IMU1,26.861,1,-85.88,-7.17,-1.1,27.3,103326.0,165.27
IMU2,26.861,1,43.19,11.37,111.0,25.9,103483.0,178.13
IMU3,26.861,1,-108.27,2.75,-124.08,27.8,103556.0,184.11
IMU1,26.871,1,-85.88,-7.08,-1.09,27.3,103326.0,165.27
IMU2,26.871,1,43.15,11.38,110.99,25.9,103483.0,178.13
IMU3,26.871,1,-108.28,2.75,-124.1,27.8,103556.0,184.11
IMU1,26.881,1,-85.88,-6.98,-1.07,27.3,103326.0,165.27
IMU2,26.881,1,43.12,11.4,110.98,25.9,103483.0,178.13
IMU3,26.881,1,-108.28,2.76,-124.12,27.8,103556.0,184.11
IMU1,26.891,1,-85.87,-6.89,-1.06,27.3,103326.0,165.27
IMU2,26.891,1,43.08,11.41,110.98,25.9,103483.0,178.13
IMU3,26.891,1,-108.29,2.76,-124.13,27.8,103556.0,184.11
IMU1,26.901,1,-85.87,-6.8,-1.05,27.3,103326.0,165.27
IMU2,26.901,1,43.05,11.43,110.97,25.9,103483.0,178.13
IMU3,26.901,1,-108.29,2.77,-124.15,27.8,103556.0,184.11
IMU1,26.911,1,-85.87,-6.71,-1.04,27.2,103321.0,164.87
IMU2,26.911,1,43.02,11.44,110.96,25.9,103482.0,178.05
IMU3,26.911,1,-108.29,2.77,-124.16,27.8,103552.0,183.78
IMU1,26.921,1,-85.86,-6.63,-1.03,27.2,103321.0,164.87
IMU2,26.921,1,42.99,11.45,110.95,25.9,103482.0,178.05
IMU3,26.921,1,-108.3,2.78,-124.17,27.8,103552.0,183.78
IMU1,26.931,1,-85.86,-6.54,-1.02,27.2,103321.0,164.87
IMU2,26.931,1,42.95,11.46,110.94,25.9,103482.0,178.05
IMU3,26.931,1,-108.3,2.78,-124.18,27.8,103552.0,183.78
IMU1,26.941,1,-85.86,-6.45,-1.01,27.2,103321.0,164.87
IMU2,26.941,1,42.92,11.47,110.94,25.9,103482.0,178.05
IMU3,26.941,1,-108.3,2.78,-124.2,27.8,103552.0,183.78
IMU1,26.951,1,-85.86,-6.37,-1.0,27.2,103321.0,164.87
IMU2,26.951,1,42.89,11.48,110.93,25.9,103482.0,178.05
IMU3,26.951,1,-108.3,2.78,-124.21,27.8,103552.0,183.78
IMU1,26.961,1,-85.85,-6.29,-0.98,27.2,103321.0,164.87
IMU2,26.961,1,42.86,11.49,110.92,25.9,103482.0,178.05
IMU3,26.961,1,-108.3,2.78,-124.23,27.8,103552.0,183.78
IMU1,26.971,1,-85.85,-6.21,-0.97,27.2,103321.0,164.87
IMU2,26.971,1,42.83,11.5,110.91,25.9,103482.0,178.05
IMU3,26.971,1,-108.3,2.78,-124.24,27.8,103552.0,183.78
IMU1,26.981,1,-85.85,-6.13,-0.96,27.2,103321.0,164.87
IMU2,26.981,1,42.81,11.51,110.9,25.9,103482.0,178.05
IMU3,26.981,1,-108.3,2.78,-124.26,27.8,103552.0,183.78
IMU1,26.991,1,-85.85,-6.05,-0.95,27.2,103321.0,164.87
IMU2,26.991,1,42.78,11.53,110.9,25.9,103482.0,178.05
IMU3,26.991,1,-108.29,2.78,-124.27,27.8,103552.0,183.78
IMU1,27.001,1,-85.85,-5.97,-0.94,27.2,103321.0,164.87
IMU2,27.001,1,42.76,11.53,110.89,25.9,103482.0,178.05
IMU3,27.001,1,-108.29,2.78,-124.28,27.8,103552.0,183.78
IMU1,27.011,1,-85.85,-5.9,-0.93,27.2,103323.0,165.03
IMU2,27.011,1,42.73,11.54,110.88,25.9,103482.0,178.05
IMU3,27.011,1,-108.29,2.78,-124.29,27.7,103549.0,183.53
IMU1,27.021,1,-85.85,-5.82,-0.92,27.2,103323.0,165.03
IMU2,27.021,1,42.7,11.55,110.87,25.9,103482.0,178.05
IMU3,27.021,1,-108.29,2.78,-124.3,27.7,103549.0,183.53
IMU1,27.031,1,-85.85,-5.75,-0.91,27.2,103323.0,165.03
IMU2,27.031,1,42.68,11.56,110.87,25.9,103482.0,178.05
IMU3,27.031,1,-108.29,2.78,-124.31,27.7,103549.0,183.53
